Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
1993.996753,15.047471,0.000000,0.000000,-0.091545,25.041197,0.051572,-1.324396,0.034791,-1.147887,0.110622,-3.997320,0.398900,-3.924363,-0.888815,0.896810,-0.763051,0.000154,0.000572,-0.020135
1998.720044,14.964015,0.000000,0.000000,-0.087363,25.045378,0.050702,-1.246617,0.157536,-1.147887,0.110622,-3.997320,0.398900,-3.710117,-0.394865,0.897808,-0.751931,-0.000054,0.000542,-0.020135
2003.404884,14.884720,0.000000,0.000000,-0.083172,25.049569,0.049695,-0.705749,0.121432,-0.628774,0.141885,-2.467825,0.572738,-1.645706,-0.502548,0.895158,-0.741368,-0.000191,0.000516,-0.013006
2008.052605,14.903522,0.000000,0.000000,-0.078971,25.053770,0.049478,-0.596704,0.215768,-0.628774,0.141885,-2.467825,0.572738,-1.277611,-0.093672,0.890209,-0.731187,-0.000303,0.000503,-0.013006
2012.673054,15.107033,0.000000,0.000000,-0.074760,25.057981,0.050522,-0.824451,0.173476,-0.628774,0.141885,-2.467825,0.572738,-2.331750,-0.240352,0.883021,-0.721410,-0.000417,0.000474,-0.013006
2017.256094,15.033123,0.000000,0.000000,-0.070540,25.062201,0.049557,-0.521304,0.001872,-0.628774,0.141885,-2.467825,0.572738,-1.095669,-0.941248,0.873456,-0.712025,-0.000534,0.000462,-0.013006
2021.800631,14.963163,0.000000,0.000000,-0.066310,25.066431,0.048660,-0.550121,0.028671,-0.628774,0.141885,-2.467825,0.572738,-1.273220,-0.817052,0.861572,-0.702930,-0.000654,0.000447,-0.013006
2026.298886,14.897089,0.000000,0.000000,-0.062070,25.070671,0.047713,-0.276141,0.229991,-0.268826,0.150713,-1.179659,0.670553,-0.130052,0.097609,0.848000,-0.694204,-0.000699,0.000427,-0.005908
2030.748803,14.921434,0.000000,0.000000,-0.057822,25.074920,0.047327,-0.446878,0.051240,-0.268826,0.150713,-1.179659,0.670553,-0.935392,-0.688521,0.833591,-0.685807,-0.000745,0.000413,-0.005908
2035.132887,15.118640,0.000000,0.000000,-0.053564,25.079178,0.047922,-0.183454,0.245674,-0.268826,0.150713,-1.179659,0.670553,0.191520,0.250711,0.818169,-0.677685,-0.000792,0.000400,-0.005908
2039.457918,15.061044,0.000000,0.000000,-0.049297,25.083445,0.046818,-0.229369,0.072550,-0.268826,0.150713,-1.179659,0.670553,-0.048130,-0.545333,0.801794,-0.669754,-0.000846,0.000393,-0.005908
2043.717546,15.007714,0.000000,0.000000,-0.045020,25.087721,0.045670,-0.395181,0.259358,-0.268826,0.150713,-1.179659,0.670553,-0.899266,0.350958,0.784482,-0.661963,-0.000888,0.000387,-0.005908
2047.901325,14.958905,0.000000,0.000000,-0.040735,25.092006,0.044360,0.027212,0.027212,-0.083364,0.146322,-0.412651,0.709137,1.126369,-0.715584,0.766397,-0.654366,-0.000913,0.000369,0.001017
2051.995732,14.914997,0.000000,0.000000,-0.036442,25.096299,0.042953,-0.199900,0.089423,-0.083364,0.146322,-0.412651,0.709137,-0.024850,-0.419267,0.748010,-0.647096,-0.000931,0.000360,0.001017
2055.964291,14.957554,0.000000,0.000000,-0.032140,25.100602,0.041807,-0.136815,0.262940,-0.083364,0.146322,-0.412651,0.709137,0.229171,0.478991,0.729287,-0.640112,-0.000941,0.000342,0.001017
2059.789852,14.927473,0.000000,0.000000,-0.027829,25.104912,0.039922,0.038644,0.038644,-0.083364,0.146322,-0.412651,0.709137,1.116484,-0.620998,0.710229,-0.633356,-0.000962,0.000329,0.001017
2063.426506,15.139535,0.000000,0.000000,-0.023511,25.109230,0.038868,-0.180817,0.097845,-0.083364,0.146322,-0.412651,0.709137,-0.068372,-0.322321,0.690853,-0.626828,-0.000981,0.000325,0.001017
2066.801403,15.132099,0.000000,0.000000,-0.019186,25.113555,0.035996,0.096081,0.261451,0.007767,0.139179,0.022688,0.726350,1.350442,0.606569,0.671330,-0.620486,-0.000967,0.000313,0.007437
2069.883668,15.138830,0.000000,0.000000,-0.014854,25.117887,0.032223,0.040838,0.040838,0.007767,0.139179,0.022688,0.726350,1.063427,-0.570492,0.652059,-0.614282,-0.000962,0.000303,0.007437
2072.569952,14.938796,0.000000,0.000000,-0.010516,25.122226,0.026205,-0.122875,0.093576,0.007767,0.139179,0.022688,0.726350,0.140363,-0.301940,0.633001,-0.608243,-0.000948,0.000302,0.007437
2074.677378,14.919158,0.000000,0.000000,-0.006172,25.126569,0.018490,0.092322,0.253583,0.007767,0.139179,0.022688,0.726350,1.261479,0.623818,0.614103,-0.602347,-0.000938,0.000291,0.007437
2075.906118,15.015380,0.000000,0.000000,-0.001826,25.130915,0.006619,0.038744,0.038744,0.007767,0.139179,0.022688,0.726350,0.982253,-0.553025,0.595365,-0.596563,-0.000937,0.000283,0.007437
2075.824442,14.946195,0.000000,0.000000,0.002522,25.135263,-0.008855,-0.122903,0.091374,0.047834,0.134625,0.241540,0.738878,0.053597,-0.285132,0.576752,-0.590919,-0.000928,0.000283,0.011788
2074.474712,15.089417,0.000000,0.000000,0.006868,25.139610,-0.020405,0.091182,0.252589,0.047834,0.134625,0.241540,0.738878,1.187633,0.653852,0.558211,-0.585397,-0.000922,0.000273,0.011788
2072.277143,15.047436,0.000000,0.000000,0.011211,25.143952,-0.027562,0.038014,0.038014,0.047834,0.134625,0.241540,0.738878,0.903249,-0.540288,0.539750,-0.579970,-0.000925,0.000265,0.011788
2069.512209,14.802240,0.000000,0.000000,0.015548,25.148289,-0.031469,-0.126575,0.092068,0.047834,0.134625,0.241540,0.738878,-0.006707,-0.277455,0.521335,-0.574672,-0.000920,0.000266,0.011788
2066.358374,14.800636,0.000000,0.000000,0.019879,25.152620,-0.034923,0.092426,0.258076,0.047834,0.134625,0.241540,0.738878,1.101615,0.620341,0.502915,-0.569487,-0.000918,0.000256,0.011788
2062.955651,15.049027,0.000000,0.000000,0.024203,25.156944,-0.038792,0.257129,0.033788,0.075482,0.140331,0.380875,0.732554,1.970630,-0.524133,0.484772,-0.564391,-0.000894,0.000249,0.009455
2059.313324,14.762451,0.000000,0.000000,0.028520,25.161261,-0.039337,0.030046,0.086553,0.075482,0.140331,0.380875,0.732554,0.748998,-0.286846,0.467200,-0.559424,-0.000869,0.000248,0.009455
2055.498567,15.111927,0.000000,0.000000,0.032829,25.165570,-0.042920,0.082501,0.254179,0.075482,0.140331,0.380875,0.732554,0.976583,0.579748,0.450116,-0.554599,-0.000839,0.000237,0.009455
2051.541588,14.833421,0.000000,0.000000,0.037129,25.169871,-0.042684,0.253946,0.021987,0.075482,0.140331,0.380875,0.732554,1.806458,-0.581988,0.433477,-0.549906,-0.000822,0.000227,0.009455
2047.465602,14.960012,0.000000,0.000000,0.041422,25.174163,-0.044535,0.018317,0.077113,0.075482,0.140331,0.380875,0.732554,0.624392,-0.332705,0.417262,-0.545398,-0.000805,0.000224,0.009455
2043.314861,14.931575,0.000000,0.000000,0.045705,25.178447,-0.045326,0.073142,0.252067,0.095205,0.151478,0.450237,0.729178,0.849142,0.503342,0.401386,-0.540882,-0.000782,0.000228,0.004167
2039.056874,14.735544,0.000000,0.000000,0.049980,25.182721,-0.044938,0.252381,0.070796,0.095205,0.151478,0.450237,0.729178,1.660665,-0.351666,0.385814,-0.536272,-0.000772,0.000233,0.004167
2034.729319,14.792710,0.000000,0.000000,0.054246,25.186987,-0.045979,0.006603,0.252424,0.095205,0.151478,0.450237,0.729178,0.494537,0.456611,0.370527,-0.531599,-0.000761,0.000235,0.004167
2030.361983,15.116365,0.000000,0.000000,0.058503,25.191244,-0.048636,0.064087,0.064087,0.095205,0.151478,0.450237,0.729178,0.750036,-0.388952,0.355457,-0.526867,-0.000745,0.000238,0.004167
2025.926986,14.923461,0.000000,0.000000,0.062750,25.195492,-0.047965,0.252171,0.252171,0.095205,0.151478,0.450237,0.729178,1.540769,0.447315,0.340569,-0.522107,-0.000741,0.000238,0.004167
2021.421741,14.992430,0.000000,0.000000,0.066988,25.199730,-0.048876,-0.005256,0.059226,0.107814,0.158058,0.469210,0.694567,0.397827,-0.415609,0.325849,-0.517319,-0.000736,0.000240,-0.002087
2016.935470,14.980852,0.000000,0.000000,0.071217,25.203958,-0.049246,0.055200,0.251927,0.107814,0.158058,0.469210,0.694567,0.628071,0.407044,0.311221,-0.512533,-0.000726,0.000239,-0.002087
2012.326393,14.776665,0.000000,0.000000,0.075436,25.208178,-0.048294,0.253250,0.053107,0.107814,0.158058,0.469210,0.694567,1.423469,-0.432230,0.296657,-0.507749,-0.000728,0.000239,-0.002087
2007.743144,15.137958,0.000000,0.000000,0.079646,25.212387,-0.051044,-0.017383,0.254215,0.107814,0.158058,0.469210,0.694567,0.286375,0.392274,0.282144,-0.502992,-0.000728,0.000237,-0.002087
2003.107287,14.935944,0.000000,0.000000,0.083846,25.216587,-0.050001,0.046391,0.046391,0.107814,0.158058,0.469210,0.694567,0.530918,-0.461943,0.267611,-0.498264,-0.000724,0.000236,-0.002087
1998.413185,15.017388,0.000000,0.000000,0.088036,25.220777,-0.050863,0.251836,0.251836,0.141245,0.161024,0.559099,0.638592,1.307020,0.349288,0.253232,-0.493591,-0.000714,0.000232,-0.008908
1993.759094,15.010447,0.000000,0.000000,0.092216,25.224958,-0.051064,0.034170,0.034170,0.141245,0.161024,0.559099,0.638592,0.440511,-0.504408,0.239058,-0.488983,-0.000704,0.000229,-0.008908
1989.004769,15.097101,0.000000,0.000000,0.096387,25.229128,-0.051927,0.247760,0.247760,0.141245,0.161024,0.559099,0.638592,1.217623,0.304837,0.225027,-0.484480,-0.000699,0.000222,-0.008908
1984.249176,15.190149,0.000000,0.000000,0.100547,25.233289,-0.052783,0.021803,0.021803,0.141245,0.161024,0.559099,0.638592,0.354479,-0.543353,0.211106,-0.480089,-0.000694,0.000217,-0.008908
1979.520050,14.870605,0.000000,0.000000,0.104698,25.237439,-0.050813,0.244222,0.244222,0.141245,0.161024,0.559099,0.638592,1.113579,0.245274,0.197233,-0.475848,-0.000693,0.000208,-0.008908
1974.710296,14.962278,0.000000,0.000000,0.108839,25.241580,-0.051616,0.004610,0.004610,0.186694,0.173812,0.661161,0.615179,0.254531,-0.597301,0.183571,-0.471768,-0.000676,0.000200,-0.016148
1969.905240,15.060726,0.000000,0.000000,0.112969,25.245710,-0.052508,0.311254,0.231916,0.186694,0.173812,0.661161,0.615179,1.275145,0.181905,0.170123,-0.467895,-0.000665,0.000188,-0.016148
1965.104235,14.716715,0.000000,0.000000,0.117090,25.249831,-0.050285,0.228366,-0.014808,0.186694,0.173812,0.661161,0.615179,0.941894,-0.649191,0.156862,-0.464053,-0.000663,0.000193,-0.016148
1960.253077,14.927773,0.000000,0.000000,0.121200,25.253941,-0.051902,-0.026577,0.304846,0.186694,0.173812,0.661161,0.615179,0.099738,0.374309,0.143721,-0.460213,-0.000654,0.000195,-0.016148
1955.404422,14.915799,0.000000,0.000000,0.125300,25.258041,-0.051975,0.301214,0.216478,0.186694,0.173812,0.661161,0.615179,1.102851,0.080398,0.130624,-0.456378,-0.000651,0.000188,-0.016148
1951.456088,11.893838,2.296124,0.000000,0.129391,25.262132,-0.031869,0.000000,0.000000,0.000000,0.000000,0.737853,0.620416,0.271091,-0.529372,0.117411,-0.452851,-0.000673,0.000162,-0.023740
1949.314279,8.858728,4.369526,0.000000,0.133475,25.266217,-0.013931,0.000000,0.000000,0.000000,0.000000,0.737853,0.620416,0.421595,-0.456425,0.103760,-0.449871,-0.000691,0.000136,-0.023740
1948.691850,5.927045,6.197834,0.000000,0.137557,25.270298,0.000710,0.000000,0.000000,0.000000,0.000000,0.737853,0.620416,0.340998,-0.339388,0.089736,-0.447329,-0.000711,0.000119,-0.023740
1949.278819,3.097351,7.814910,0.000000,0.141639,25.274380,0.011959,0.000000,0.000000,0.000000,0.000000,0.737853,0.620416,0.301775,-0.192657,0.075374,-0.445056,-0.000725,0.000109,-0.023740
1950.759336,0.368062,9.249261,0.000000,0.145723,25.278464,0.019825,0.000000,0.000000,0.000000,0.000000,0.737853,0.620416,0.532105,-0.230898,0.060803,-0.442945,-0.000731,0.000102,-0.023740
1952.853301,0.000000,10.525017,0.000000,0.149811,25.282552,0.025653,0.000000,0.000000,0.000000,0.000000,0.925656,0.684117,0.954511,0.203584,0.046184,-0.440902,-0.000731,0.000102,-0.025527
1955.481254,0.000000,11.662698,0.000000,0.153904,25.286645,0.031344,0.000000,0.000000,0.000000,0.000000,0.925656,0.684117,0.579813,-0.272465,0.031620,-0.438878,-0.000725,0.000100,-0.025527
1958.633018,0.000000,12.679816,0.000000,0.158003,25.290744,0.036930,0.000000,0.000000,0.000000,0.000000,0.925656,0.684117,1.070471,0.233558,0.017149,-0.436883,-0.000721,0.000100,-0.025527
1962.290330,0.000000,13.591366,0.000000,0.162109,25.294850,0.042225,0.000000,0.000000,0.000000,0.000000,0.925656,0.684117,0.598531,-0.358112,0.002811,-0.434926,-0.000712,0.000096,-0.025527
1966.429118,0.000000,14.410244,0.000000,0.166223,25.298964,0.047284,0.000000,0.000000,0.000000,0.000000,0.925656,0.684117,1.501042,0.099752,-0.011302,-0.432931,-0.000695,0.000105,-0.025527
1971.019457,0.000000,15.147577,0.000000,0.170346,25.303088,0.051976,0.000000,0.000000,0.000000,0.000000,1.104148,0.715368,1.307262,-0.077292,-0.025080,-0.430769,-0.000683,0.000109,-0.021095
1975.713837,0.000000,15.066623,0.000000,0.174480,25.307221,0.051154,0.000000,0.000000,0.000000,0.000000,1.104148,0.715368,1.359873,0.204082,-0.038490,-0.428366,-0.000659,0.000131,-0.021095
1980.381767,0.000000,14.989431,0.000000,0.178623,25.311364,0.050331,0.000000,0.000000,0.000000,0.000000,1.104148,0.715368,0.660455,0.694285,-0.051414,-0.425702,-0.000636,0.000137,-0.021095
1985.022137,0.000000,14.915861,0.000000,0.182776,25.315517,0.049521,0.000000,0.000000,0.000000,0.000000,1.104148,0.715368,1.416376,-0.201254,-0.063908,-0.422847,-0.000612,0.000144,-0.021095
1989.652712,0.000000,14.936049,0.000000,0.186938,25.319679,0.049301,0.000000,0.000000,0.000000,0.000000,1.104148,0.715368,0.821416,0.669950,-0.076004,-0.419823,-0.000591,0.000163,-0.021095
1994.232056,0.000000,15.140089,0.000000,0.191110,25.323852,0.050247,0.000000,0.000000,0.000000,0.000000,1.122482,0.642738,0.559596,0.479596,-0.087690,-0.416560,-0.000579,0.000165,-0.014211
1998.773056,0.000000,15.071113,0.000000,0.195292,25.328033,0.049347,0.000000,0.000000,0.000000,0.000000,1.122482,0.642738,0.953033,-0.324498,-0.099107,-0.413122,-0.000563,0.000178,-0.014211
2003.275022,0.000000,15.005787,0.000000,0.199483,25.332224,0.048436,0.000000,0.000000,0.000000,0.000000,1.122482,0.642738,0.725419,0.461111,-0.110129,-0.409440,-0.000539,0.000191,-0.014211
2007.732764,0.000000,14.944111,0.000000,0.203684,25.336425,0.047514,0.000000,0.000000,0.000000,0.000000,1.122482,0.642738,1.848042,0.099935,-0.120790,-0.405573,-0.000525,0.000197,-0.014211
2012.141737,0.000000,14.886127,0.000000,0.207894,25.340635,0.046506,0.000000,0.000000,0.000000,0.000000,1.122482,0.642738,0.849633,-0.542190,-0.131117,-0.401549,-0.000515,0.000207,-0.014211
2016.492806,0.000000,14.915980,0.000000,0.212113,25.344854,0.045991,0.000000,0.000000,0.000000,0.000000,1.088898,0.528709,0.629604,0.260740,-0.141210,-0.397383,-0.000494,0.000210,-0.007367
2020.766029,0.000000,15.114160,0.000000,0.216341,25.349082,0.046406,0.000000,0.000000,0.000000,0.000000,1.088898,0.528709,1.797749,-0.077795,-0.151133,-0.393061,-0.000494,0.000221,-0.007367
2024.946342,0.000000,15.066967,0.000000,0.220578,25.353319,0.045129,0.000000,0.000000,0.000000,0.000000,1.088898,0.528709,0.189985,0.259648,-0.160927,-0.388577,-0.000492,0.000229,-0.007367
2029.042487,0.000000,15.024304,0.000000,0.224823,25.357564,0.043741,0.000000,0.000000,0.000000,0.000000,1.088898,0.528709,0.555723,0.102329,-0.170671,-0.383973,-0.000481,0.000231,-0.007367
2033.037261,0.000000,14.986705,0.000000,0.229077,25.361818,0.042173,0.000000,0.000000,0.000000,0.000000,1.088898,0.528709,0.976562,-0.693770,-0.180331,-0.379280,-0.000477,0.000239,-0.007367
2036.876063,0.000000,14.958153,0.000000,0.233339,25.366081,0.040376,0.000000,0.000000,0.000000,0.000000,1.098816,0.424250,1.094487,0.701559,-0.189903,-0.374567,-0.000481,0.000237,-0.000834
2040.503803,0.000000,14.942562,0.000000,0.237609,25.370351,0.038231,0.000000,0.000000,0.000000,0.000000,1.098816,0.424250,0.233067,-0.189862,-0.199473,-0.369882,-0.000480,0.000228,-0.000834
2043.969594,0.000000,14.931580,0.000000,0.241887,25.374628,0.035564,0.000000,0.000000,0.000000,0.000000,1.098816,0.424250,0.912723,-0.830878,-0.209090,-0.365294,-0.000479,0.000229,-0.000834
2047.152750,0.000000,14.934059,0.000000,0.246171,25.378913,0.032115,0.000000,0.000000,0.000000,0.000000,1.098816,0.424250,1.026746,0.569728,-0.218569,-0.360753,-0.000471,0.000229,-0.000834
2049.959698,0.000000,14.728144,0.000000,0.250462,25.383203,0.026580,0.000000,0.000000,0.000000,0.000000,1.098816,0.424250,1.383482,0.405776,-0.227851,-0.356225,-0.000451,0.000226,-0.000834
2052.194095,0.000000,15.003460,0.000000,0.254758,25.387499,0.020529,0.000000,0.000000,0.000000,0.000000,1.168465,0.366340,1.861774,-0.387988,-0.236819,-0.351692,-0.000439,0.000228,0.004643
2053.640915,0.000000,15.088822,0.000000,0.259058,25.391799,0.009732,0.000000,0.000000,0.000000,0.000000,1.168465,0.366340,0.969530,0.416315,-0.245419,-0.347193,-0.000425,0.000225,0.004643
2053.872479,0.000000,14.933295,0.000000,0.263360,25.396101,-0.005636,0.000000,0.000000,0.000000,0.000000,1.168465,0.366340,0.331248,-0.377991,-0.253650,-0.342732,-0.000400,0.000218,0.004643
2052.769600,0.000000,14.839405,0.000000,0.267660,25.400401,-0.017617,0.000000,0.000000,0.000000,0.000000,1.168465,0.366340,1.761451,-0.569704,-0.261555,-0.338393,-0.000385,0.000215,0.004643
2050.734137,0.000000,14.786219,0.000000,0.271957,25.404699,-0.025168,0.000000,0.000000,0.000000,0.000000,1.168465,0.366340,1.014816,-0.032473,-0.269161,-0.334185,-0.000379,0.000208,0.004643
2048.105518,0.000000,15.064575,0.000000,0.276250,25.408991,-0.031493,0.000000,0.000000,0.000000,0.000000,1.157926,0.337477,0.100200,-0.301189,-0.276637,-0.329962,-0.000372,0.000212,0.005281
2045.041147,0.000000,15.059821,0.000000,0.280536,25.413277,-0.035315,0.000000,0.000000,0.000000,0.000000,1.157926,0.337477,1.076434,0.257132,-0.284056,-0.325767,-0.000371,0.000217,0.005281
2041.684168,0.000000,14.762051,0.000000,0.284815,25.417557,-0.036684,0.000000,0.000000,0.000000,0.000000,1.157926,0.337477,0.327329,0.778830,-0.291533,-0.321449,-0.000379,0.000216,0.005281
2038.101376,0.000000,15.093963,0.000000,0.289088,25.421829,-0.040572,0.000000,0.000000,0.000000,0.000000,1.157926,0.337477,0.176830,-0.707965,-0.299142,-0.317015,-0.000382,0.000221,0.005281
2034.339911,0.000000,14.810181,0.000000,0.293352,25.426093,-0.040779,0.000000,0.000000,0.000000,0.000000,1.157926,0.337477,0.967938,0.085876,-0.306917,-0.312564,-0.000392,0.000227,0.005281
2030.431347,0.000000,15.166717,0.000000,0.297608,25.430350,-0.044223,0.000000,0.000000,0.000000,0.000000,1.180127,0.300541,0.272995,0.649549,-0.314862,-0.308121,-0.000405,0.000219,0.000637
2026.398979,0.000000,14.888556,0.000000,0.301857,25.434598,-0.043778,0.000000,0.000000,0.000000,0.000000,1.180127,0.300541,0.092178,-0.839353,-0.323025,-0.303717,-0.000412,0.000216,0.000637
2022.240952,0.000000,14.934183,0.000000,0.306096,25.438837,-0.045043,0.000000,0.000000,0.000000,0.000000,1.180127,0.300541,0.651000,-0.206912,-0.331376,-0.299407,-0.000421,0.000218,0.000637
2018.008208,0.000000,14.735531,0.000000,0.310327,25.443068,-0.044682,0.000000,0.000000,0.000000,0.000000,1.180127,0.300541,0.414285,0.593374,-0.339736,-0.295121,-0.000417,0.000213,0.000637
2013.705257,0.000000,14.789042,0.000000,0.314549,25.447290,-0.045724,0.000000,0.000000,0.000000,0.000000,1.180127,0.300541,0.724357,-0.562468,-0.348146,-0.290896,-0.000422,0.000205,0.000637
2009.361385,0.000000,15.107660,0.000000,0.318761,25.451503,-0.048371,0.000000,0.000000,0.000000,0.000000,1.314691,0.256479,0.812430,-0.252619,-0.356479,-0.286736,-0.000412,0.000212,-0.005444
2004.908391,0.000000,15.171055,0.000000,0.322965,25.455706,-0.049377,0.000000,0.000000,0.000000,0.000000,1.314691,0.256479,1.082740,0.853964,-0.364666,-0.282643,-0.000406,0.000201,-0.005444
2000.450959,0.000000,14.887734,0.000000,0.327159,25.459900,-0.048029,0.000000,0.000000,0.000000,0.000000,1.314691,0.256479,0.632190,-0.763653,-0.372732,-0.278653,-0.000402,0.000191,-0.005444
1995.908328,0.000000,14.954119,0.000000,0.331344,25.464085,-0.048906,0.000000,0.000000,0.000000,0.000000,1.314691,0.256479,0.701150,-0.452600,-0.380726,-0.274882,-0.000397,0.000187,-0.005444
1991.331101,0.000000,14.749147,0.000000,0.335519,25.468260,-0.047982,0.000000,0.000000,0.000000,0.000000,1.314691,0.256479,0.944082,0.617678,-0.388780,-0.271214,-0.000406,0.000181,-0.005444
1986.778530,0.000000,15.105653,0.000000,0.339685,25.472426,-0.050683,0.000000,0.000000,0.000000,0.000000,1.387021,0.246924,0.646127,-0.589463,-0.396852,-0.267554,-0.000401,0.000184,-0.012225
1982.127288,0.000000,15.183662,0.000000,0.343841,25.476582,-0.051562,0.000000,0.000000,0.000000,0.000000,1.387021,0.246924,0.915263,0.485645,-0.404852,-0.263921,-0.000399,0.000179,-0.012225
1977.492905,0.000000,14.882999,0.000000,0.347987,25.480728,-0.049826,0.000000,0.000000,0.000000,0.000000,1.387021,0.246924,0.559713,-0.728728,-0.412810,-0.260375,-0.000398,0.000174,-0.012225
1972.781079,0.000000,14.961358,0.000000,0.352123,25.484865,-0.050639,0.000000,0.000000,0.000000,0.000000,1.387021,0.246924,0.825425,0.326106,-0.420769,-0.257015,-0.000399,0.000162,-0.012225
1968.045828,0.000000,14.741970,0.000000,0.356250,25.488991,-0.049401,0.000000,0.000000,0.000000,0.000000,1.387021,0.246924,0.482645,-0.856315,-0.428756,-0.253893,-0.000401,0.000149,-0.012225
1963.352952,0.000000,15.136963,0.000000,0.360367,25.493108,-0.052341,0.000000,0.000000,0.000000,0.000000,1.457119,0.247679,1.005610,0.311433,-0.436704,-0.251035,-0.000391,0.000138,-0.019466
1958.564544,0.000000,14.912753,0.000000,0.364473,25.497215,-0.051006,0.000000,0.000000,0.000000,0.000000,1.457119,0.247679,0.707939,0.069200,-0.444403,-0.248281,-0.000379,0.000136,-0.019466
1953.800181,0.000000,14.898262,0.000000,0.368570,25.501311,-0.051132,0.000000,0.000000,0.000000,0.000000,1.457119,0.247679,1.301602,-0.590633,-0.451908,-0.245502,-0.000370,0.000139,-0.019466
1949.016098,0.000000,14.992061,0.000000,0.372657,25.505398,-0.051936,0.000000,0.000000,0.000000,0.000000,1.457119,0.247679,0.634225,-0.117575,-0.459285,-0.242760,-0.000370,0.000137,-0.019466
1944.183824,0.000000,15.086462,0.000000,0.376734,25.509475,-0.052775,0.000000,0.000000,0.000000,0.000000,1.457119,0.247679,0.699198,0.158726,-0.466693,-0.239958,-0.000371,0.000142,-0.019466
1940.133917,0.000000,12.213530,2.437461,0.380801,25.513542,-0.033226,0.000000,0.000000,0.000000,0.000000,1.502391,0.270609,-0.544275,-0.534644,-0.474650,-0.237242,-0.000429,0.000124,-0.027071
1937.865958,0.000000,9.324952,4.620525,0.384861,25.517603,-0.015176,0.000000,0.000000,0.000000,0.000000,1.502391,0.270609,-0.199372,-0.658224,-0.483837,-0.235058,-0.000489,0.000092,-0.027071
1937.151363,0.000000,6.530947,6.530337,0.388919,25.521660,0.000063,0.000000,0.000000,0.000000,0.000000,1.502391,0.270609,-0.320564,-0.549876,-0.494155,-0.233609,-0.000542,0.000053,-0.027071
1937.722589,0.000000,3.830137,8.206745,-0.392422,25.525718,0.012395,0.000000,0.000000,0.000000,0.000000,1.502391,0.270609,0.067714,-0.843671,-0.505499,-0.232982,-0.000591,0.000011,-0.027071
1939.299893,0.000000,1.221016,9.682946,-0.388362,25.529778,0.021612,0.000000,0.000000,0.000000,0.000000,1.502391,0.270609,0.021818,-1.113956,-0.517670,-0.233268,-0.000627,-0.000041,-0.027071
1941.602920,0.000000,0.000000,10.986763,-0.384298,25.533842,0.028187,0.000000,0.000000,0.000000,0.000000,1.799962,0.365902,0.272289,-1.183537,-0.530489,-0.234672,-0.000655,-0.000101,-0.029022
1944.485956,0.000000,0.000000,12.141634,-0.380228,25.537911,0.034363,0.000000,0.000000,0.000000,0.000000,1.799962,0.365902,0.708621,-1.821961,-0.543846,-0.237396,-0.000680,-0.000174,-0.029022
1947.929159,0.000000,0.000000,13.167382,-0.376152,25.541988,0.040204,0.000000,0.000000,0.000000,0.000000,1.799962,0.365902,0.192608,-1.443177,-0.557544,-0.241719,-0.000691,-0.000259,-0.029022
1951.906349,0.000000,0.000000,14.080840,-0.372068,25.546072,0.045860,0.000000,0.000000,0.000000,0.000000,1.799962,0.365902,0.647315,-2.164587,-0.571534,-0.247847,-0.000709,-0.000355,-0.029022
1956.388113,0.000000,0.000000,14.896359,-0.367975,25.550164,0.051074,0.000000,0.000000,0.000000,0.000000,1.799962,0.365902,0.022634,-1.691804,-0.585793,-0.255812,-0.000718,-0.000441,-0.029022
1961.180367,0.000000,0.000000,14.914248,-0.363872,25.554267,0.051018,0.000000,0.000000,0.000000,0.000000,2.193385,0.849499,0.966425,-1.450496,-0.600093,-0.265564,-0.000710,-0.000536,-0.024245
1965.933105,0.000000,0.000000,15.138821,-0.359760,25.558380,0.052347,0.000000,0.000000,0.000000,0.000000,2.193385,0.849499,1.048049,-1.669453,-0.614034,-0.277296,-0.000685,-0.000639,-0.024245
1970.659723,0.000000,0.000000,15.055066,-0.355637,25.562503,0.051537,0.000000,0.000000,0.000000,0.000000,2.193385,0.849499,0.459034,-2.443550,-0.627541,-0.290985,-0.000663,-0.000737,-0.024245
1975.363204,0.000000,0.000000,14.975120,-0.351504,25.566635,0.050759,0.000000,0.000000,0.000000,0.000000,2.193385,0.849499,1.403135,-2.196058,-0.640592,-0.306771,-0.000642,-0.000839,-0.024245
1980.066656,0.000000,0.000000,14.896343,-0.347362,25.570777,0.049938,0.000000,0.000000,0.000000,0.000000,2.193385,0.849499,1.359060,-2.021232,-0.653153,-0.324577,-0.000616,-0.000942,-0.024245
1984.740835,0.000000,0.000000,14.916445,-0.343210,25.574930,0.049834,0.000000,0.000000,0.000000,0.000000,2.316659,1.680361,2.675706,-1.688206,-0.664918,-0.344252,-0.000558,-0.001023,-0.017301
1989.368532,0.000000,0.000000,15.125200,-0.339048,25.579092,0.050809,0.000000,0.000000,0.000000,0.000000,2.316659,1.680361,1.568932,-1.234182,-0.675476,-0.365664,-0.000500,-0.001110,-0.017301
1993.962551,0.000000,0.000000,15.053188,-0.334876,25.583263,0.050002,0.000000,0.000000,0.000000,0.000000,2.316659,1.680361,2.203924,-2.106506,-0.684816,-0.388776,-0.000436,-0.001202,-0.017301
